28
15
1
0.5;7.68451;13.5228;16.9207;17.2417;14.4256;9;1.98165;-5.31434;-11.5208;-15.4748;-16.4353;-14.2224;-9.2508;-2.45202;
0.5;4.72618;8.16044;10.1593;10.3481;8.69152;5.5;1.37156;-2.9202;-6.57107;-8.89693;-9.46195;-8.16025;-5.23577;-1.23648;
0.5;5.1488;8.92649;11.1252;11.3329;9.51067;6;1.45871;-3.26222;-7.27817;-9.83662;-10.4581;-9.02628;-5.80934;-1.41013;
0.5;5.57142;9.69253;12.0911;12.3177;10.3298;6.5;1.54587;-3.60424;-7.98528;-10.7763;-11.4543;-9.89231;-6.38292;-1.58378;
0.5;5.99404;10.4586;13.057;13.3025;11.149;7;1.63303;-3.94626;-8.69239;-11.716;-12.4505;-10.7583;-6.9565;-1.75743;
0.5;6.41666;11.2246;14.023;14.2873;11.9681;7.5;1.72018;-4.28828;-9.39949;-12.6557;-13.4467;-11.6244;-7.53007;-1.93108;
0.5;6.83927;11.9907;14.9889;15.2721;12.7873;8;1.80734;-4.6303;-10.1066;-13.5954;-14.4429;-12.4904;-8.10365;-2.10473;
0.5;7.26189;12.7567;15.9548;16.2569;13.6064;8.5;1.89449;-4.97232;-10.8137;-14.5351;-15.4391;-13.3564;-8.67723;-2.27838;
0.5;7.68451;13.5228;16.9207;17.2417;14.4256;9;1.98165;-5.31434;-11.5208;-15.4748;-16.4353;-14.2224;-9.2508;-2.45202;
0.5;8.10713;14.2888;17.8867;18.2265;15.2447;9.5;2.06881;-5.65636;-12.2279;-16.4145;-17.4315;-15.0885;-9.82438;-2.62567;
0.5;8.52975;15.0548;18.8526;19.2113;16.0639;10;2.15596;-5.99838;-12.935;-17.3542;-18.4277;-15.9545;-10.398;-2.79932;
0.5;8.95237;15.8209;19.8185;20.1962;16.883;10.5;2.24312;-6.3404;-13.6421;-18.2939;-19.4239;-16.8205;-10.9715;-2.97297;
0.5;9.37498;16.5869;20.7844;21.181;17.7022;11;2.33027;-6.68242;-14.3492;-19.2335;-20.4201;-17.6865;-11.5451;-3.14662;
0.5;9.7976;17.353;21.7504;22.1658;18.5213;11.5;2.41743;-7.02444;-15.0563;-20.1732;-21.4163;-18.5526;-12.1187;-3.32027;
0.5;10.2202;18.119;22.7163;23.1506;19.3405;12;2.50459;-7.36646;-15.7635;-21.1129;-22.4125;-19.4186;-12.6923;-3.49391;
